"location","year","woy","mort","temp","popu","date"
"PT170",2000,1,653,9.54240025111602,2807525,2000-01-06
"PT170",2000,2,696,8.28788800920802,2807525,2000-01-13
"PT170",2000,3,762,8.92532174246702,2807525,2000-01-20
"PT170",2000,4,792,8.69624372209802,2807525,2000-01-27
"PT170",2000,5,849,12.538062395368,2807525,2000-02-03
"PT170",2000,6,721,12.407643345424,2807525,2000-02-10
"PT170",2000,7,611,12.240934535435,2807525,2000-02-17
"PT170",2000,8,570,13.54679914202,2807525,2000-02-24
"PT170",2000,9,509,12.886751883371,2807525,2000-03-02
"PT170",2000,10,499,16.473168945313,2807525,2000-03-09
"PT170",2000,11,484,16.050395856585,2807525,2000-03-16
"PT170",2000,12,474,12.783925083705,2807525,2000-03-23
"PT170",2000,13,488,12.036244419643,2807525,2000-03-30
"PT170",2000,14,473,12.652529471261,2807525,2000-04-06
"PT170",2000,15,488,12.667068917411,2807525,2000-04-13
"PT170",2000,16,493,14.390496826172,2807525,2000-04-20
"PT170",2000,17,481,12.96228288923,2807525,2000-04-27
"PT170",2000,18,502,14.844323730469,2807525,2000-05-04
"PT170",2000,19,459,15.82554234096,2807525,2000-05-11
"PT170",2000,20,453,17.173617117746,2807525,2000-05-18
"PT170",2000,21,471,17.141843959264,2807525,2000-05-25
"PT170",2000,22,447,19.015575299944,2807525,2000-06-01
"PT170",2000,23,408,18.392742047991,2807525,2000-06-08
"PT170",2000,24,534,23.25627179827,2807525,2000-06-15
"PT170",2000,25,439,20.857097516741,2807525,2000-06-22
"PT170",2000,26,415,20.413001360212,2807525,2000-06-29
"PT170",2000,27,420,20.501776994978,2807525,2000-07-06
"PT170",2000,28,466,22.979250662667,2807525,2000-07-13
"PT170",2000,29,424,20.24315359933,2807525,2000-07-20
"PT170",2000,30,432,21.653392682757,2807525,2000-07-27
"PT170",2000,31,439,22.923717389788,2807525,2000-08-03
"PT170",2000,32,471,23.701501464844,2807525,2000-08-10
"PT170",2000,33,439,22.405380684989,2807525,2000-08-17
"PT170",2000,34,403,19.790734863281,2807525,2000-08-24
"PT170",2000,35,415,20.744775390625,2807525,2000-08-31
"PT170",2000,36,382,22.531671142578,2807525,2000-09-07
"PT170",2000,37,359,20.722549874442,2807525,2000-09-14
"PT170",2000,38,394,18.848944963728,2807525,2000-09-21
"PT170",2000,39,387,18.13036063058,2807525,2000-09-28
"PT170",2000,40,429,19.263295200893,2807525,2000-10-05
"PT170",2000,41,418,16.196204485212,2807525,2000-10-12
"PT170",2000,42,449,15.906867327009,2807525,2000-10-19
"PT170",2000,43,419,16.644573102678,2807525,2000-10-26
"PT170",2000,44,446,14.904425920759,2807525,2000-11-02
"PT170",2000,45,486,12.734390694754,2807525,2000-11-09
"PT170",2000,46,491,11.461781529018,2807525,2000-11-16
"PT170",2000,47,562,14.770802525112,2807525,2000-11-23
"PT170",2000,48,479,14.935619245257,2807525,2000-11-30
"PT170",2000,49,518,14.781924002511,2807525,2000-12-07
"PT170",2000,50,482,12.603570556641,2807525,2000-12-14
"PT170",2000,51,501,12.535812813895,2807525,2000-12-21
"PT170",2000,52,549,13.19632219587,2807525,2000-12-28
"PT170",2001,1,589,12.887227085658,2807525,2001-01-04
"PT170",2001,2,555,11.64833984375,2807525,2001-01-11
"PT170",2001,3,544,11.204326520647,2807525,2001-01-18
"PT170",2001,4,504,13.153584507534,2807525,2001-01-25
"PT170",2001,5,528,11.577778843471,2807525,2001-02-01
"PT170",2001,6,554,13.165381731306,2807525,2001-02-08
"PT170",2001,7,489,12.330460030692,2807525,2001-02-15
"PT170",2001,8,598,11.735668073382,2807525,2001-02-22
"PT170",2001,9,594,12.402847726005,2807525,2001-03-01
"PT170",2001,10,556,14.645048304966,2807525,2001-03-08
"PT170",2001,11,509,12.958180454799,2807525,2001-03-15
"PT170",2001,12,506,14.691129847935,2807525,2001-03-22
"PT170",2001,13,443,13.943065534319,2807525,2001-03-29
"PT170",2001,14,469,14.358623395647,2807525,2001-04-05
"PT170",2001,15,499,16.606160191127,2807525,2001-04-12
"PT170",2001,16,489,14.189651925223,2807525,2001-04-19
"PT170",2001,17,474,14.262902832031,2807525,2001-04-26
"PT170",2001,18,468,12.539841134208,2807525,2001-05-03
"PT170",2001,19,532,13.735990687779,2807525,2001-05-10
"PT170",2001,20,487,16.710486711774,2807525,2001-05-17
"PT170",2001,21,466,18.116858782087,2807525,2001-05-24
"PT170",2001,22,520,22.151448277065,2807525,2001-05-31
"PT170",2001,23,408,18.589994594029,2807525,2001-06-07
"PT170",2001,24,413,18.688487897601,2807525,2001-06-14
"PT170",2001,25,534,22.879261997768,2807525,2001-06-21
"PT170",2001,26,411,20.987804303851,2807525,2001-06-28
"PT170",2001,27,418,19.633900669643,2807525,2001-07-05
"PT170",2001,28,427,20.958764648437,2807525,2001-07-12
"PT170",2001,29,428,20.110358537946,2807525,2001-07-19
"PT170",2001,30,448,20.986387416295,2807525,2001-07-26
"PT170",2001,31,435,22.113375418527,2807525,2001-08-02
"PT170",2001,32,449,22.568715122768,2807525,2001-08-09
"PT170",2001,33,400,20.489238630022,2807525,2001-08-16
"PT170",2001,34,461,21.624963378906,2807525,2001-08-23
"PT170",2001,35,395,21.231801060268,2807525,2001-08-30
"PT170",2001,36,492,22.932763671875,2807525,2001-09-06
"PT170",2001,37,440,20.66403023856,2807525,2001-09-13
"PT170",2001,38,411,19.435335867746,2807525,2001-09-20
"PT170",2001,39,437,18.145632498605,2807525,2001-09-27
"PT170",2001,40,414,18.709832763672,2807525,2001-10-04
"PT170",2001,41,454,17.850414167132,2807525,2001-10-11
"PT170",2001,42,431,17.186255754743,2807525,2001-10-18
"PT170",2001,43,461,17.171467808315,2807525,2001-10-25
"PT170",2001,44,450,18.469188581194,2807525,2001-11-01
"PT170",2001,45,455,13.639311000279,2807525,2001-11-08
"PT170",2001,46,489,10.739966692243,2807525,2001-11-15
"PT170",2001,47,600,11.097148786273,2807525,2001-11-22
"PT170",2001,48,564,11.54289289202,2807525,2001-11-29
"PT170",2001,49,556,10.723604910714,2807525,2001-12-06
"PT170",2001,50,599,11.086554827009,2807525,2001-12-13
"PT170",2001,51,619,9.79886125837101,2807525,2001-12-20
"PT170",2001,52,683,8.78980625697602,2807525,2001-12-27
"PT170",2002,1,683,12.664723423549,2807525,2002-01-03
"PT170",2002,2,604,10.967004394531,2807525,2002-01-10
"PT170",2002,3,626,10.898514229911,2807525,2002-01-17
"PT170",2002,4,646,13.161580113002,2807525,2002-01-24
"PT170",2002,5,650,12.349237060547,2807525,2002-01-31
"PT170",2002,6,687,12.745895821708,2807525,2002-02-07
"PT170",2002,7,609,11.603758021763,2807525,2002-02-14
"PT170",2002,8,626,11.645754568917,2807525,2002-02-21
"PT170",2002,9,623,10.880970982143,2807525,2002-02-28
"PT170",2002,10,568,11.921816580636,2807525,2002-03-07
"PT170",2002,11,552,12.200093296596,2807525,2002-03-14
"PT170",2002,12,548,16.219938441685,2807525,2002-03-21
"PT170",2002,13,492,15.830507986886,2807525,2002-03-28
"PT170",2002,14,459,12.2219264439181,2807525,2002-04-04
"PT170",2002,15,492,12.656849888393,2807525,2002-04-11
"PT170",2002,16,476,14.407264055525,2807525,2002-04-18
"PT170",2002,17,487,17.485947091239,2807525,2002-04-25
"PT170",2002,18,474,14.501380266462,2807525,2002-05-02
"PT170",2002,19,456,14.132196044922,2807525,2002-05-09
"PT170",2002,20,491,17.006441824777,2807525,2002-05-16
"PT170",2002,21,434,16.208585902623,2807525,2002-05-23
"PT170",2002,22,470,17.526339285714,2807525,2002-05-30
"PT170",2002,23,432,16.156139264788,2807525,2002-06-06
"PT170",2002,24,480,20.590583147321,2807525,2002-06-13
"PT170",2002,25,446,19.673621477399,2807525,2002-06-20
"PT170",2002,26,421,19.479111153739,2807525,2002-06-27
"PT170",2002,27,436,18.819185965402,2807525,2002-07-04
"PT170",2002,28,444,19.691622488839,2807525,2002-07-11
"PT170",2002,29,474,23.125735037667,2807525,2002-07-18
"PT170",2002,30,463,21.425975690569,2807525,2002-07-25
"PT170",2002,31,432,19.830272565569,2807525,2002-08-01
"PT170",2002,32,422,20.20158429827,2807525,2002-08-08
"PT170",2002,33,476,21.704457310268,2807525,2002-08-15
"PT170",2002,34,422,20.419222586496,2807525,2002-08-22
"PT170",2002,35,461,21.461031668527,2807525,2002-08-29
"PT170",2002,36,396,18.747853306362,2807525,2002-09-05
"PT170",2002,37,447,19.414230782645,2807525,2002-09-12
"PT170",2002,38,447,19.176830182757,2807525,2002-09-19
"PT170",2002,39,417,19.151339285714,2807525,2002-09-26
"PT170",2002,40,443,20.254057094029,2807525,2002-10-03
"PT170",2002,41,442,17.2289149693081,2807525,2002-10-10
"PT170",2002,42,457,17.87205984933,2807525,2002-10-17
"PT170",2002,43,429,17.728762381417,2807525,2002-10-24
"PT170",2002,44,441,17.909836251395,2807525,2002-10-31
"PT170",2002,45,452,14.994696916853,2807525,2002-11-07
"PT170",2002,46,465,13.691962541853,2807525,2002-11-14
"PT170",2002,47,502,13.007741001674,2807525,2002-11-21
"PT170",2002,48,476,14.339231654576,2807525,2002-11-28
"PT170",2002,49,476,11.817786516462,2807525,2002-12-05
"PT170",2002,50,566,12.017637416295,2807525,2002-12-12
"PT170",2002,51,562,14.4527919224331,2807525,2002-12-19
"PT170",2002,52,507,14.446697126116,2807525,2002-12-26
"PT170",2003,1,563,14.112860979353,2807525,2003-01-02
"PT170",2003,2,507,8.82327532087101,2807525,2003-01-09
"PT170",2003,3,624,7.90757359096,2807525,2003-01-16
"PT170",2003,4,635,11.687515694755,2807525,2003-01-23
"PT170",2003,5,553,10.61908656529,2807525,2003-01-30
"PT170",2003,6,540,10.902891322545,2807525,2003-02-06
"PT170",2003,7,550,10.444665527344,2807525,2003-02-13
"PT170",2003,8,537,11.623956298828,2807525,2003-02-20
"PT170",2003,9,499,12.182349504743,2807525,2003-02-27
"PT170",2003,10,550,12.36216343471,2807525,2003-03-06
"PT170",2003,11,520,14.517576381138,2807525,2003-03-13
"PT170",2003,12,518,13.06299961635,2807525,2003-03-20
"PT170",2003,13,431,13.693736921038,2807525,2003-03-27
"PT170",2003,14,474,14.399809047154,2807525,2003-04-03
"PT170",2003,15,493,14.272485351563,2807525,2003-04-10
"PT170",2003,16,454,13.66929234096,2807525,2003-04-17
"PT170",2003,17,471,14.563017054967,2807525,2003-04-24
"PT170",2003,18,443,15.138391113281,2807525,2003-05-01
"PT170",2003,19,483,15.18451625279,2807525,2003-05-08
"PT170",2003,20,514,17.405903843471,2807525,2003-05-15
"PT170",2003,21,483,19.930823625837,2807525,2003-05-22
"PT170",2003,22,454,20.780193219866,2807525,2003-05-29
"PT170",2003,23,408,19.120826067244,2807525,2003-06-05
"PT170",2003,24,439,21.762235804967,2807525,2003-06-12
"PT170",2003,25,468,23.03905203683,2807525,2003-06-19
"PT170",2003,26,418,19.804489571708,2807525,2003-06-26
"PT170",2003,27,414,19.489456612723,2807525,2003-07-03
"PT170",2003,28,442,21.234373256138,2807525,2003-07-10
"PT170",2003,29,454,19.961986432757,2807525,2003-07-17
"PT170",2003,30,419,21.334091622489,2807525,2003-07-24
"PT170",2003,31,632,26.686578369141,2807525,2003-07-31
"PT170",2003,32,723,26.103696986607,2807525,2003-08-07
"PT170",2003,33,573,24.208939034598,2807525,2003-08-14
"PT170",2003,34,418,22.016918073382,2807525,2003-08-21
"PT170",2003,35,397,21.092584228516,2807525,2003-08-28
"PT170",2003,36,388,20.220435442243,2807525,2003-09-04
"PT170",2003,37,464,24.065467180525,2807525,2003-09-11
"PT170",2003,38,444,22.532652064732,2807525,2003-09-18
"PT170",2003,39,448,20.65712890625,2807525,2003-09-25
"PT170",2003,40,414,18.288594273159,2807525,2003-10-02
"PT170",2003,41,455,18.70355922154,2807525,2003-10-09
"PT170",2003,42,419,16.769150216239,2807525,2003-10-16
"PT170",2003,43,461,14.705664934431,2807525,2003-10-23
"PT170",2003,44,503,14.894132777623,2807525,2003-10-30
"PT170",2003,45,468,15.626157924107,2807525,2003-11-06
"PT170",2003,46,507,14.8660042899,2807525,2003-11-13
"PT170",2003,47,490,13.266734967913,2807525,2003-11-20
"PT170",2003,48,554,13.079945591518,2807525,2003-11-27
"PT170",2003,49,582,9.99039393833704,2807525,2003-12-04
"PT170",2003,50,559,10.875020054408,2807525,2003-12-11
"PT170",2003,51,559,12.368332345145,2807525,2003-12-18
"PT170",2003,52,585,10.219066510882,2807525,2003-12-25
"PT170",2004,1,595,12.005099051339,2807525,2004-01-01
"PT170",2004,2,622,12.587688337054,2807525,2004-01-08
"PT170",2004,3,549,11.444669886998,2807525,2004-01-15
"PT170",2004,4,597,10.771713692801,2807525,2004-01-22
"PT170",2004,5,539,12.954949951172,2807525,2004-01-29
"PT170",2004,6,533,13.2787109375,2807525,2004-02-05
"PT170",2004,7,508,11.947390311105,2807525,2004-02-12
"PT170",2004,8,519,10.268997628348,2807525,2004-02-19
"PT170",2004,9,553,10.275066266741,2807525,2004-02-26
"PT170",2004,10,605,10.905502755301,2807525,2004-03-04
"PT170",2004,11,538,12.363833182199,2807525,2004-03-11
"PT170",2004,12,520,13.775986153739,2807525,2004-03-18
"PT170",2004,13,496,11.282220458984,2807525,2004-03-25
"PT170",2004,14,506,12.395580182757,2807525,2004-04-01
"PT170",2004,15,468,13.802074323382,2807525,2004-04-08
"PT170",2004,16,477,13.496453857422,2807525,2004-04-15
"PT170",2004,17,486,15.071897670201,2807525,2004-04-22
"PT170",2004,18,441,15.057253592355,2807525,2004-04-29
"PT170",2004,19,450,13.626075090681,2807525,2004-05-06
"PT170",2004,20,486,16.678739711217,2807525,2004-05-13
"PT170",2004,21,469,19.291358293806,2807525,2004-05-20
"PT170",2004,22,400,17.838786969866,2807525,2004-05-27
"PT170",2004,23,436,20.183347865514,2807525,2004-06-03
"PT170",2004,24,466,21.766407993862,2807525,2004-06-10
"PT170",2004,25,468,22.664544677734,2807525,2004-06-17
"PT170",2004,26,387,22.0384765625,2807525,2004-06-24
"PT170",2004,27,474,22.275859723773,2807525,2004-07-01
"PT170",2004,28,439,19.61653616769,2807525,2004-07-08
"PT170",2004,29,461,22.511106654576,2807525,2004-07-15
"PT170",2004,30,508,24.165102713449,2807525,2004-07-22
"PT170",2004,31,513,23.378616768973,2807525,2004-07-29
"PT170",2004,32,397,22.510775320871,2807525,2004-08-05
"PT170",2004,33,355,21.968412562779,2807525,2004-08-12
"PT170",2004,34,398,21.569482421875,2807525,2004-08-19
"PT170",2004,35,384,21.843547712054,2807525,2004-08-26
"PT170",2004,36,408,20.223269217355,2807525,2004-09-02
"PT170",2004,37,409,21.1806666782931,2807525,2004-09-09
"PT170",2004,38,444,20.601800537109,2807525,2004-09-16
"PT170",2004,39,444,22.195445905413,2807525,2004-09-23
"PT170",2004,40,437,20.907189941406,2807525,2004-09-30
"PT170",2004,41,431,19.181865583147,2807525,2004-10-07
"PT170",2004,42,395,16.372177559989,2807525,2004-10-14
"PT170",2004,43,443,17.580215890067,2807525,2004-10-21
"PT170",2004,44,470,14.978012520926,2807525,2004-10-28
"PT170",2004,45,463,15.620642961775,2807525,2004-11-04
"PT170",2004,46,436,12.933221435547,2807525,2004-11-11
"PT170",2004,47,455,10.4779384068081,2807525,2004-11-18
"PT170",2004,48,513,12.3657252720431,2807525,2004-11-25
"PT170",2004,49,543,11.69754725865,2807525,2004-12-02
"PT170",2004,50,554,9.98631766183001,2807525,2004-12-09
"PT170",2004,51,532,12.412888009208,2807525,2004-12-16
"PT170",2004,52,530,9.71324637276803,2807525,2004-12-23
"PT170",2004,53,590,10.284535435268,2807525,2004-12-30
"PT170",2005,1,553,8.81705845424102,2807525,2005-01-06
"PT170",2005,2,663,10.715500313895,2807525,2005-01-13
"PT170",2005,3,682,10.587165178572,2807525,2005-01-20
"PT170",2005,4,764,7.223456682478,2807525,2005-01-27
"PT170",2005,5,895,8.64161725725501,2807525,2005-02-03
"PT170",2005,6,871,9.92606724330301,2807525,2005-02-10
"PT170",2005,7,767,9.373114885603,2807525,2005-02-17
"PT170",2005,8,669,9.11668439592603,2807525,2005-02-24
"PT170",2005,9,672,8.36686750139501,2807525,2005-03-03
"PT170",2005,10,638,11.512375313895,2807525,2005-03-10
"PT170",2005,11,575,14.914649309431,2807525,2005-03-17
"PT170",2005,12,556,14.421424211775,2807525,2005-03-24
"PT170",2005,13,483,15.210726492746,2807525,2005-03-31
"PT170",2005,14,467,14.45926600865,2807525,2005-04-07
"PT170",2005,15,463,13.631167166574,2807525,2005-04-14
"PT170",2005,16,423,13.963285609654,2807525,2005-04-21
"PT170",2005,17,428,16.201632254464,2807525,2005-04-28
"PT170",2005,18,472,17.676385498047,2807525,2005-05-05
"PT170",2005,19,401,16.318309674944,2807525,2005-05-12
"PT170",2005,20,446,16.334427315848,2807525,2005-05-19
"PT170",2005,21,445,18.467039271764,2807525,2005-05-26
"PT170",2005,22,425,20.831558663504,2807525,2005-06-02
"PT170",2005,23,451,22.0359261649,2807525,2005-06-09
"PT170",2005,24,420,21.83579624721,2807525,2005-06-16
"PT170",2005,25,461,22.092919921875,2807525,2005-06-23
"PT170",2005,26,404,20.612455531529,2807525,2005-06-30
"PT170",2005,27,407,21.612581961496,2807525,2005-07-07
"PT170",2005,28,415,22.271604701451,2807525,2005-07-14
"PT170",2005,29,416,22.2497584751681,2807525,2005-07-21
"PT170",2005,30,410,20.725130789621,2807525,2005-07-28
"PT170",2005,31,462,25.309285191127,2807525,2005-08-04
"PT170",2005,32,443,23.185257393973,2807525,2005-08-11
"PT170",2005,33,444,23.361832101005,2807525,2005-08-18
"PT170",2005,34,439,21.833925955636,2807525,2005-08-25
"PT170",2005,35,371,22.194456263951,2807525,2005-09-01
"PT170",2005,36,419,19.927802385603,2807525,2005-09-08
"PT170",2005,37,437,22.333036586217,2807525,2005-09-15
"PT170",2005,38,403,20.079317801339,2807525,2005-09-22
"PT170",2005,39,386,21.517532784598,2807525,2005-09-29
"PT170",2005,40,423,20.62252633231,2807525,2005-10-06
"PT170",2005,41,383,17.234050641741,2807525,2005-10-13
"PT170",2005,42,413,17.519006347656,2807525,2005-10-20
"PT170",2005,43,422,17.637004743304,2807525,2005-10-27
"PT170",2005,44,470,15.73094656808,2807525,2005-11-03
"PT170",2005,45,462,13.097924804688,2807525,2005-11-10
"PT170",2005,46,489,13.156784493582,2807525,2005-11-17
"PT170",2005,47,477,12.178739711216,2807525,2005-11-24
"PT170",2005,48,555,11.746719796317,2807525,2005-12-01
"PT170",2005,49,487,11.35099836077,2807525,2005-12-08
"PT170",2005,50,487,8.47829153878405,2807525,2005-12-15
"PT170",2005,51,611,10.362603759766,2807525,2005-12-22
"PT170",2005,52,563,11.895501708985,2807525,2005-12-29
"PT170",2006,1,544,9.69241594587101,2807525,2006-01-05
"PT170",2006,2,565,9.185632324219,2807525,2006-01-12
"PT170",2006,3,617,9.57554234096,2807525,2006-01-19
"PT170",2006,4,609,9.12282714843701,2807525,2006-01-26
"PT170",2006,5,622,8.609495326451,2807525,2006-02-02
"PT170",2006,6,596,10.890631975447,2807525,2006-02-09
"PT170",2006,7,577,11.688871547154,2807525,2006-02-16
"PT170",2006,8,541,8.77919485909604,2807525,2006-02-23
"PT170",2006,9,534,10.516599818638,2807525,2006-03-02
"PT170",2006,10,579,12.311948939732,2807525,2006-03-09
"PT170",2006,11,532,13.403274972098,2807525,2006-03-16
"PT170",2006,12,498,13.794536481585,2807525,2006-03-23
"PT170",2006,13,465,14.069277518136,2807525,2006-03-30
"PT170",2006,14,480,14.682763671875,2807525,2006-04-06
"PT170",2006,15,431,14.854041399275,2807525,2006-04-13
"PT170",2006,16,469,14.289915248326,2807525,2006-04-20
"PT170",2006,17,458,17.757187325614,2807525,2006-04-27
"PT170",2006,18,447,15.830290004185,2807525,2006-05-04
"PT170",2006,19,463,17.37770124163,2807525,2006-05-11
"PT170",2006,20,437,18.900916399275,2807525,2006-05-18
"PT170",2006,21,473,20.363658796038,2807525,2006-05-25
"PT170",2006,22,488,21.473273577009,2807525,2006-06-01
"PT170",2006,23,421,21.283672223772,2807525,2006-06-08
"PT170",2006,24,446,20.091507393973,2807525,2006-06-15
"PT170",2006,25,410,19.780616106306,2807525,2006-06-22
"PT170",2006,26,450,19.09904523577,2807525,2006-06-29
"PT170",2006,27,448,20.918572998047,2807525,2006-07-06
"PT170",2006,28,541,26.483571079799,2807525,2006-07-13
"PT170",2006,29,533,22.816587611607,2807525,2006-07-20
"PT170",2006,30,423,21.921707589286,2807525,2006-07-27
"PT170",2006,31,412,24.246157400949,2807525,2006-08-03
"PT170",2006,32,459,25.64105922154,2807525,2006-08-10
"PT170",2006,33,430,20.031030273438,2807525,2006-08-17
"PT170",2006,34,414,22.871998814174,2807525,2006-08-24
"PT170",2006,35,421,23.398767089844,2807525,2006-08-31
"PT170",2006,36,421,24.45049874442,2807525,2006-09-07
"PT170",2006,37,413,19.336890520369,2807525,2006-09-14
"PT170",2006,38,423,19.360393415179,2807525,2006-09-21
"PT170",2006,39,380,19.870699637277,2807525,2006-09-28
"PT170",2006,40,386,18.85545828683,2807525,2006-10-05
"PT170",2006,41,430,18.839911760603,2807525,2006-10-12
"PT170",2006,42,450,18.1390712193081,2807525,2006-10-19
"PT170",2006,43,431,18.895096261161,2807525,2006-10-26
"PT170",2006,44,452,18.334270368304,2807525,2006-11-02
"PT170",2006,45,439,16.787495640346,2807525,2006-11-09
"PT170",2006,46,466,15.163110351563,2807525,2006-11-16
"PT170",2006,47,438,15.355078996931,2807525,2006-11-23
"PT170",2006,48,492,14.081689453125,2807525,2006-11-30
"PT170",2006,49,479,12.935479736328,2807525,2006-12-07
"PT170",2006,50,537,9.68231026785702,2807525,2006-12-14
"PT170",2006,51,576,8.02394583565905,2807525,2006-12-21
"PT170",2006,52,659,11.52766898019,2807525,2006-12-28
"PT170",2007,1,605,11.343116106306,2807525,2007-01-04
"PT170",2007,2,563,11.053979492188,2807525,2007-01-11
"PT170",2007,3,550,11.531793212891,2807525,2007-01-18
"PT170",2007,4,560,7.678813825335,2807525,2007-01-25
"PT170",2007,5,669,9.07365025111602,2807525,2007-02-01
"PT170",2007,6,688,12.643195452009,2807525,2007-02-08
"PT170",2007,7,580,13.278418840681,2807525,2007-02-15
"PT170",2007,8,607,12.691282435826,2807525,2007-02-22
"PT170",2007,9,526,12.688919503348,2807525,2007-03-01
"PT170",2007,10,492,13.605113874163,2807525,2007-03-08
"PT170",2007,11,491,14.379074532645,2807525,2007-03-15
"PT170",2007,12,530,11.107686070034,2807525,2007-03-22
"PT170",2007,13,478,11.963773890904,2807525,2007-03-29
"PT170",2007,14,543,11.954474748884,2807525,2007-04-05
"PT170",2007,15,481,13.721263776507,2807525,2007-04-12
"PT170",2007,16,532,17.697948346819,2807525,2007-04-19
"PT170",2007,17,462,15.670103236607,2807525,2007-04-26
"PT170",2007,18,430,14.784827532087,2807525,2007-05-03
"PT170",2007,19,450,17.575699288504,2807525,2007-05-10
"PT170",2007,20,439,18.329819161552,2807525,2007-05-17
"PT170",2007,21,427,15.4543483189181,2807525,2007-05-24
"PT170",2007,22,459,17.478457205636,2807525,2007-05-31
"PT170",2007,23,463,19.768570382255,2807525,2007-06-07
"PT170",2007,24,436,18.464868164063,2807525,2007-06-14
"PT170",2007,25,399,17.942777797154,2807525,2007-06-21
"PT170",2007,26,437,18.690000697545,2807525,2007-06-28
"PT170",2007,27,471,21.339593505859,2807525,2007-07-05
"PT170",2007,28,435,21.282346888951,2807525,2007-07-12
"PT170",2007,29,409,19.206305803572,2807525,2007-07-19
"PT170",2007,30,433,22.4991786411831,2807525,2007-07-26
"PT170",2007,31,473,23.707474190848,2807525,2007-08-02
"PT170",2007,32,450,21.052976771764,2807525,2007-08-09
"PT170",2007,33,412,19.764912632534,2807525,2007-08-16
"PT170",2007,34,409,21.595710100447,2807525,2007-08-23
"PT170",2007,35,431,21.537774658203,2807525,2007-08-30
"PT170",2007,36,459,21.987743268694,2807525,2007-09-06
"PT170",2007,37,409,21.178835623605,2807525,2007-09-13
"PT170",2007,38,426,19.739827183315,2807525,2007-09-20
"PT170",2007,39,376,18.949753243583,2807525,2007-09-27
"PT170",2007,40,424,17.97298148019,2807525,2007-10-04
"PT170",2007,41,459,19.658079310826,2807525,2007-10-11
"PT170",2007,42,442,18.863554164342,2807525,2007-10-18
"PT170",2007,43,393,16.16336757115,2807525,2007-10-25
"PT170",2007,44,453,16.203358677455,2807525,2007-11-01
"PT170",2007,45,440,16.570990862165,2807525,2007-11-08
"PT170",2007,46,449,14.122465297154,2807525,2007-11-15
"PT170",2007,47,488,12.533013916016,2807525,2007-11-22
"PT170",2007,48,540,11.100156947545,2807525,2007-11-29
"PT170",2007,49,546,13.218913922991,2807525,2007-12-06
"PT170",2007,50,503,9.558225795201,2807525,2007-12-13
"PT170",2007,51,593,11.218634905134,2807525,2007-12-20
"PT170",2007,52,557,10.093364606585,2807525,2007-12-27
"PT170",2008,1,581,12.222392926897,2807525,2008-01-03
"PT170",2008,2,540,12.666567557199,2807525,2008-01-10
"PT170",2008,3,524,12.608566720145,2807525,2008-01-17
"PT170",2008,4,503,12.320384870257,2807525,2008-01-24
"PT170",2008,5,555,11.276949637277,2807525,2008-01-31
"PT170",2008,6,516,12.535873849052,2807525,2008-02-07
"PT170",2008,7,544,13.114007568359,2807525,2008-02-14
"PT170",2008,8,540,13.664727783203,2807525,2008-02-21
"PT170",2008,9,530,13.559668840681,2807525,2008-02-28
"PT170",2008,10,533,12.178238351005,2807525,2008-03-06
"PT170",2008,11,473,14.091498674665,2807525,2008-03-13
"PT170",2008,12,516,11.688008335659,2807525,2008-03-20
"PT170",2008,13,486,13.109355817522,2807525,2008-03-27
"PT170",2008,14,555,16.70533796038,2807525,2008-04-03
"PT170",2008,15,480,13.734242466518,2807525,2008-04-10
"PT170",2008,16,437,13.678212193081,2807525,2008-04-17
"PT170",2008,17,467,16.885016741072,2807525,2008-04-24
"PT170",2008,18,515,15.209375,2807525,2008-05-01
"PT170",2008,19,447,16.075394112723,2807525,2008-05-08
"PT170",2008,20,441,15.507409667969,2807525,2008-05-15
"PT170",2008,21,409,15.762981305804,2807525,2008-05-22
"PT170",2008,22,419,15.753991699219,2807525,2008-05-29
"PT170",2008,23,450,18.361984688895,2807525,2008-06-05
"PT170",2008,24,513,21.298660714286,2807525,2008-06-12
"PT170",2008,25,435,20.198837716239,2807525,2008-06-19
"PT170",2008,26,439,21.999767194476,2807525,2008-06-26
"PT170",2008,27,402,20.321997942243,2807525,2008-07-03
"PT170",2008,28,418,20.067180524553,2807525,2008-07-10
"PT170",2008,29,450,23.543128313337,2807525,2008-07-17
"PT170",2008,30,433,21.36657976423,2807525,2008-07-24
"PT170",2008,31,390,21.689599609375,2807525,2008-07-31
"PT170",2008,32,426,21.807266671317,2807525,2008-08-07
"PT170",2008,33,439,20.360484967913,2807525,2008-08-14
"PT170",2008,34,403,20.236587960379,2807525,2008-08-21
"PT170",2008,35,432,20.762231445313,2807525,2008-08-28
"PT170",2008,36,401,19.59556187221,2807525,2008-09-04
"PT170",2008,37,455,19.690977260045,2807525,2008-09-11
"PT170",2008,38,439,19.835185895647,2807525,2008-09-18
"PT170",2008,39,451,19.68895438058,2807525,2008-09-25
"PT170",2008,40,465,17.866893659319,2807525,2008-10-02
"PT170",2008,41,439,17.985423932757,2807525,2008-10-09
"PT170",2008,42,473,17.762610735212,2807525,2008-10-16
"PT170",2008,43,420,16.918817138672,2807525,2008-10-23
"PT170",2008,44,486,13.134537179129,2807525,2008-10-30
"PT170",2008,45,502,13.035206821987,2807525,2008-11-06
"PT170",2008,46,504,12.543363734654,2807525,2008-11-13
"PT170",2008,47,539,12.992482212612,2807525,2008-11-20
"PT170",2008,48,527,10.060418701172,2807525,2008-11-27
